,,,56.528590620E-3,1.0800000,,,,,56.528590620E-3,1.1600001,,,,,56.528590620E-3,2.4800003,,,,,56.528590620E-3,2.6400001,,,,,56.528590620E-3,1.9600002,,,,,56.528590620E-3,2.0400002,,,,,56.528590620E-3,40.00000283E-3,,,,,56.528590620E-3,120.0000048E-3,
,,,56.566994637E-3,1.3200001,,,,,56.566994637E-3,1.2400001,,,,,56.566994637E-3,2.72000027,,,,,56.566994637E-3,2.6400001,,,,,56.566994637E-3,2.1200001,,,,,56.566994637E-3,2.0400002,,,,,56.566994637E-3,200.00001788E-3,,,,,56.566994637E-3,120.0000048E-3,
,,,56.605394930E-3,1.0800000,,,,,56.605394930E-3,1.1600001,,,,,56.605394930E-3,2.4800003,,,,,56.605394930E-3,2.6400001,,,,,56.605394930E-3,1.9600002,,,,,56.605394930E-3,2.0400002,,,,,56.605394930E-3,40.00000283E-3,,,,,56.605394930E-3,200.00001788E-3,
,,,56.643798947E-3,1.2400001,,,,,56.643798947E-3,1.1600001,,,,,56.643798947E-3,2.72000027,,,,,56.643798947E-3,2.5600002,,,,,56.643798947E-3,2.1200001,,,,,56.643798947E-3,1.9600002,,,,,56.643798947E-3,200.00001788E-3,,,,,56.643798947E-3,120.0000048E-3,
,,,56.682202965E-3,1.0800000,,,,,56.682202965E-3,1.1600001,,,,,56.682202965E-3,2.4800003,,,,,56.682202965E-3,2.6400001,,,,,56.682202965E-3,1.9600002,,,,,56.682202965E-3,2.0400002,,,,,56.682202965E-3,40.00000283E-3,,,,,56.682202965E-3,120.0000048E-3,
,,,56.720603257E-3,1.2400001,,,,,56.720603257E-3,1.1600001,,,,,56.720603257E-3,2.72000027,,,,,56.720603257E-3,2.6400001,,,,,56.720603257E-3,2.1200001,,,,,56.720603257E-3,2.0400002,,,,,56.720603257E-3,200.00001788E-3,,,,,56.720603257E-3,120.0000048E-3,
,,,56.759007275E-3,1.0800000,,,,,56.759007275E-3,1.1600001,,,,,56.759007275E-3,2.4800003,,,,,56.759007275E-3,2.6400001,,,,,56.759007275E-3,1.9600002,,,,,56.759007275E-3,2.0400002,,,,,56.759007275E-3,40.00000283E-3,,,,,56.759007275E-3,120.0000048E-3,
,,,56.797407568E-3,1.2400001,,,,,56.797407568E-3,1.1600001,,,,,56.797407568E-3,2.72000027,,,,,56.797407568E-3,2.6400001,,,,,56.797407568E-3,2.1200001,,,,,56.797407568E-3,2.0400002,,,,,56.797407568E-3,200.00001788E-3,,,,,56.797407568E-3,120.0000048E-3,
,,,56.835811585E-3,1.0800000,,,,,56.835811585E-3,1.1600001,,,,,56.835811585E-3,2.4800003,,,,,56.835811585E-3,2.6400001,,,,,56.835811585E-3,1.9600002,,,,,56.835811585E-3,2.0400002,,,,,56.835811585E-3,40.00000283E-3,,,,,56.835811585E-3,120.0000048E-3,
,,,56.874211878E-3,1.2400001,,,,,56.874211878E-3,1.1600001,,,,,56.874211878E-3,2.72000027,,,,,56.874211878E-3,2.6400001,,,,,56.874211878E-3,2.1200001,,,,,56.874211878E-3,2.0400002,,,,,56.874211878E-3,200.00001788E-3,,,,,56.874211878E-3,120.0000048E-3,
,,,56.912615895E-3,1.0800000,,,,,56.912615895E-3,1.1600001,,,,,56.912615895E-3,2.4800003,,,,,56.912615895E-3,2.6400001,,,,,56.912615895E-3,1.9600002,,,,,56.912615895E-3,2.0400002,,,,,56.912615895E-3,40.00000283E-3,,,,,56.912615895E-3,120.0000048E-3,
,,,56.951019913E-3,1.2400001,,,,,56.951019913E-3,1.1600001,,,,,56.951019913E-3,2.72000027,,,,,56.951019913E-3,2.6400001,,,,,56.951019913E-3,2.1200001,,,,,56.951019913E-3,2.0400002,,,,,56.951019913E-3,200.00001788E-3,,,,,56.951019913E-3,120.0000048E-3,
,,,56.989420205E-3,1.0800000,,,,,56.989420205E-3,1.1600001,,,,,56.989420205E-3,2.4800003,,,,,56.989420205E-3,2.5600002,,,,,56.989420205E-3,1.9600002,,,,,56.989420205E-3,2.0400002,,,,,56.989420205E-3,40.00000283E-3,,,,,56.989420205E-3,120.0000048E-3,
,,,57.027824223E-3,1.2400001,,,,,57.027824223E-3,1.1600001,,,,,57.027824223E-3,2.72000027,,,,,57.027824223E-3,2.6400001,,,,,57.027824223E-3,2.1200001,,,,,57.027824223E-3,2.0400002,,,,,57.027824223E-3,200.00001788E-3,,,,,57.027824223E-3,120.0000048E-3,
,,,57.066224515E-3,1.0800000,,,,,57.066224515E-3,1.1600001,,,,,57.066224515E-3,2.4800003,,,,,57.066224515E-3,2.6400001,,,,,57.066224515E-3,1.9600002,,,,,57.066224515E-3,2.0400002,,,,,57.066224515E-3,40.00000283E-3,,,,,57.066224515E-3,120.0000048E-3,
,,,57.104628533E-3,1.2400001,,,,,57.104628533E-3,1.1600001,,,,,57.104628533E-3,2.6400001,,,,,57.104628533E-3,2.5600002,,,,,57.104628533E-3,2.1200001,,,,,57.104628533E-3,2.0400002,,,,,57.104628533E-3,200.00001788E-3,,,,,57.104628533E-3,120.0000048E-3,
,,,57.143032551E-3,1.0800000,,,,,57.143032551E-3,1.1600001,,,,,57.143032551E-3,2.4800003,,,,,57.143032551E-3,2.6400001,,,,,57.143032551E-3,1.9600002,,,,,57.143032551E-3,2.0400002,,,,,57.143032551E-3,40.00000283E-3,,,,,57.143032551E-3,120.0000048E-3,
,,,57.181432843E-3,1.2400001,,,,,57.181432843E-3,1.1600001,,,,,57.181432843E-3,2.72000027,,,,,57.181432843E-3,2.5600002,,,,,57.181432843E-3,2.1200001,,,,,57.181432843E-3,2.0400002,,,,,57.181432843E-3,200.00001788E-3,,,,,57.181432843E-3,120.0000048E-3,
,,,57.219836861E-3,1.0000001,,,,,57.219836861E-3,1.0800000,,,,,57.219836861E-3,2.4800003,,,,,57.219836861E-3,2.6400001,,,,,57.219836861E-3,1.9600002,,,,,57.219836861E-3,2.0400002,,,,,57.219836861E-3,40.00000283E-3,,,,,57.219836861E-3,120.0000048E-3,
,,,57.258237153E-3,1.2400001,,,,,57.258237153E-3,1.1600001,,,,,57.258237153E-3,2.72000027,,,,,57.258237153E-3,2.6400001,,,,,57.258237153E-3,2.1200001,,,,,57.258237153E-3,2.0400002,,,,,57.258237153E-3,200.00001788E-3,,,,,57.258237153E-3,120.0000048E-3,
,,,57.296641171E-3,1.0000001,,,,,57.296641171E-3,1.1600001,,,,,57.296641171E-3,2.4800003,,,,,57.296641171E-3,2.6400001,,,,,57.296641171E-3,1.9600002,,,,,57.296641171E-3,2.0400002,,,,,57.296641171E-3,40.00000283E-3,,,,,57.296641171E-3,120.0000048E-3,
,,,57.335045189E-3,1.2400001,,,,,57.335045189E-3,1.1600001,,,,,57.335045189E-3,2.72000027,,,,,57.335045189E-3,2.6400001,,,,,57.335045189E-3,2.1200001,,,,,57.335045189E-3,2.0400002,,,,,57.335045189E-3,200.00001788E-3,,,,,57.335045189E-3,120.0000048E-3,
,,,57.373445481E-3,1.0000001,,,,,57.373445481E-3,1.1600001,,,,,57.373445481E-3,2.4800003,,,,,57.373445481E-3,2.6400001,,,,,57.373445481E-3,1.9600002,,,,,57.373445481E-3,2.0400002,,,,,57.373445481E-3,40.00000283E-3,,,,,57.373445481E-3,120.0000048E-3,
,,,57.411849499E-3,1.2400001,,,,,57.411849499E-3,1.0800000,,,,,57.411849499E-3,2.72000027,,,,,57.411849499E-3,2.6400001,,,,,57.411849499E-3,2.1200001,,,,,57.411849499E-3,2.0400002,,,,,57.411849499E-3,200.00001788E-3,,,,,57.411849499E-3,120.0000048E-3,
,,,57.450249791E-3,1.0000001,,,,,57.450249791E-3,1.0800000,,,,,57.450249791E-3,2.4800003,,,,,57.450249791E-3,2.6400001,,,,,57.450249791E-3,1.9600002,,,,,57.450249791E-3,2.0400002,,,,,57.450249791E-3,40.00000283E-3,,,,,57.450249791E-3,120.0000048E-3,
,,,57.488653809E-3,1.2400001,,,,,57.488653809E-3,1.1600001,,,,,57.488653809E-3,2.72000027,,,,,57.488653809E-3,2.6400001,,,,,57.488653809E-3,2.1200001,,,,,57.488653809E-3,2.0400002,,,,,57.488653809E-3,200.00001788E-3,,,,,57.488653809E-3,120.0000048E-3,
,,,57.527057827E-3,1.0000001,,,,,57.527057827E-3,1.1600001,,,,,57.527057827E-3,2.4800003,,,,,57.527057827E-3,2.6400001,,,,,57.527057827E-3,1.9600002,,,,,57.527057827E-3,2.0400002,,,,,57.527057827E-3,40.00000283E-3,,,,,57.527057827E-3,120.0000048E-3,
,,,57.565458119E-3,1.2400001,,,,,57.565458119E-3,1.0800000,,,,,57.565458119E-3,2.72000027,,,,,57.565458119E-3,2.6400001,,,,,57.565458119E-3,2.1200001,,,,,57.565458119E-3,2.0400002,,,,,57.565458119E-3,200.00001788E-3,,,,,57.565458119E-3,120.0000048E-3,
,,,57.603862137E-3,1.0000001,,,,,57.603862137E-3,1.0800000,,,,,57.603862137E-3,2.4800003,,,,,57.603862137E-3,2.6400001,,,,,57.603862137E-3,1.9600002,,,,,57.603862137E-3,2.0400002,,,,,57.603862137E-3,40.00000283E-3,,,,,57.603862137E-3,120.0000048E-3,
,,,57.642262429E-3,1.2400001,,,,,57.642262429E-3,1.0800000,,,,,57.642262429E-3,2.72000027,,,,,57.642262429E-3,2.6400001,,,,,57.642262429E-3,2.1200001,,,,,57.642262429E-3,2.0400002,,,,,57.642262429E-3,200.00001788E-3,,,,,57.642262429E-3,120.0000048E-3,
,,,57.680666447E-3,1.0000001,,,,,57.680666447E-3,1.0800000,,,,,57.680666447E-3,2.4800003,,,,,57.680666447E-3,2.6400001,,,,,57.680666447E-3,1.9600002,,,,,57.680666447E-3,2.1200001,,,,,57.680666447E-3,40.00000283E-3,,,,,57.680666447E-3,40.00000283E-3,
,,,57.719070464E-3,1.1600001,,,,,57.719070464E-3,1.1600001,,,,,57.719070464E-3,2.72000027,,,,,57.719070464E-3,2.6400001,,,,,57.719070464E-3,2.2000000,,,,,57.719070464E-3,2.0400002,,,,,57.719070464E-3,200.00001788E-3,,,,,57.719070464E-3,120.0000048E-3,
,,,57.757470757E-3,1.0000001,,,,,57.757470757E-3,1.0800000,,,,,57.757470757E-3,2.4800003,,,,,57.757470757E-3,2.6400001,,,,,57.757470757E-3,1.9600002,,,,,57.757470757E-3,2.0400002,,,,,57.757470757E-3,40.00000283E-3,,,,,57.757470757E-3,120.0000048E-3,
,,,57.795874774E-3,1.1600001,,,,,57.795874774E-3,1.0800000,,,,,57.795874774E-3,2.72000027,,,,,57.795874774E-3,2.6400001,,,,,57.795874774E-3,2.2000000,,,,,57.795874774E-3,2.0400002,,,,,57.795874774E-3,200.00001788E-3,,,,,57.795874774E-3,120.0000048E-3,
,,,57.834275067E-3,1.0000001,,,,,57.834275067E-3,1.0800000,,,,,57.834275067E-3,2.4800003,,,,,57.834275067E-3,2.6400001,,,,,57.834275067E-3,1.9600002,,,,,57.834275067E-3,2.0400002,,,,,57.834275067E-3,40.00000283E-3,,,,,57.834275067E-3,120.0000048E-3,
,,,57.872679085E-3,1.1600001,,,,,57.872679085E-3,1.0800000,,,,,57.872679085E-3,2.72000027,,,,,57.872679085E-3,2.5600002,,,,,57.872679085E-3,2.2000000,,,,,57.872679085E-3,2.0400002,,,,,57.872679085E-3,200.00001788E-3,,,,,57.872679085E-3,120.0000048E-3,
,,,57.911079377E-3,1.0000001,,,,,57.911079377E-3,1.0800000,,,,,57.911079377E-3,2.4800003,,,,,57.911079377E-3,2.5600002,,,,,57.911079377E-3,1.9600002,,,,,57.911079377E-3,2.0400002,,,,,57.911079377E-3,40.00000283E-3,,,,,57.911079377E-3,120.0000048E-3,
,,,57.949483395E-3,1.1600001,,,,,57.949483395E-3,1.0800000,,,,,57.949483395E-3,2.72000027,,,,,57.949483395E-3,2.5600002,,,,,57.949483395E-3,2.2000000,,,,,57.949483395E-3,2.0400002,,,,,57.949483395E-3,200.00001788E-3,,,,,57.949483395E-3,120.0000048E-3,
,,,57.987887412E-3,920.000076294E-3,,,,,57.987887412E-3,1.0800000,,,,,57.987887412E-3,2.4800003,,,,,57.987887412E-3,2.5600002,,,,,57.987887412E-3,1.9600002,,,,,57.987887412E-3,2.0400002,,,,,57.987887412E-3,40.00000283E-3,,,,,57.987887412E-3,120.0000048E-3,
,,,58.026287705E-3,1.1600001,,,,,58.026287705E-3,1.0800000,,,,,58.026287705E-3,2.72000027,,,,,58.026287705E-3,2.6400001,,,,,58.026287705E-3,2.2000000,,,,,58.026287705E-3,2.1200001,,,,,58.026287705E-3,200.00001788E-3,,,,,58.026287705E-3,120.0000048E-3,
,,,58.064691722E-3,1.0000001,,,,,58.064691722E-3,1.0800000,,,,,58.064691722E-3,2.4800003,,,,,58.064691722E-3,2.5600002,,,,,58.064691722E-3,1.9600002,,,,,58.064691722E-3,2.0400002,,,,,58.064691722E-3,40.00000283E-3,,,,,58.064691722E-3,120.0000048E-3,
,,,58.103092015E-3,1.1600001,,,,,58.103092015E-3,1.0800000,,,,,58.103092015E-3,2.72000027,,,,,58.103092015E-3,2.6400001,,,,,58.103092015E-3,2.2000000,,,,,58.103092015E-3,2.0400002,,,,,58.103092015E-3,200.00001788E-3,,,,,58.103092015E-3,120.0000048E-3,
,,,58.141496032E-3,920.000076294E-3,,,,,58.141496032E-3,1.0800000,,,,,58.141496032E-3,2.4800003,,,,,58.141496032E-3,2.5600002,,,,,58.141496032E-3,1.9600002,,,,,58.141496032E-3,2.1200001,,,,,58.141496032E-3,40.00000283E-3,,,,,58.141496032E-3,120.0000048E-3,
,,,58.179900050E-3,1.1600001,,,,,58.179900050E-3,1.0800000,,,,,58.179900050E-3,2.72000027,,,,,58.179900050E-3,2.6400001,,,,,58.179900050E-3,2.2000000,,,,,58.179900050E-3,2.0400002,,,,,58.179900050E-3,200.00001788E-3,,,,,58.179900050E-3,120.0000048E-3,
,,,58.218300343E-3,920.000076294E-3,,,,,58.218300343E-3,1.0800000,,,,,58.218300343E-3,2.4800003,,,,,58.218300343E-3,2.6400001,,,,,58.218300343E-3,2.0400002,,,,,58.218300343E-3,2.0400002,,,,,58.218300343E-3,40.00000283E-3,,,,,58.218300343E-3,120.0000048E-3,
,,,58.256704360E-3,1.1600001,,,,,58.256704360E-3,1.0000001,,,,,58.256704360E-3,2.72000027,,,,,58.256704360E-3,2.6400001,,,,,58.256704360E-3,2.2000000,,,,,58.256704360E-3,2.0400002,,,,,58.256704360E-3,200.00001788E-3,,,,,58.256704360E-3,120.0000048E-3,
,,,58.295104653E-3,920.000076294E-3,,,,,58.295104653E-3,1.0800000,,,,,58.295104653E-3,2.4800003,,,,,58.295104653E-3,2.6400001,,,,,58.295104653E-3,1.9600002,,,,,58.295104653E-3,2.0400002,,,,,58.295104653E-3,40.00000283E-3,,,,,58.295104653E-3,120.0000048E-3,
,,,58.333508670E-3,1.1600001,,,,,58.333508670E-3,1.0000001,,,,,58.333508670E-3,2.72000027,,,,,58.333508670E-3,2.6400001,,,,,58.333508670E-3,2.2000000,,,,,58.333508670E-3,2.0400002,,,,,58.333508670E-3,200.00001788E-3,,,,,58.333508670E-3,120.0000048E-3,
,,,58.371912688E-3,920.000076294E-3,,,,,58.371912688E-3,1.0800000,,,,,58.371912688E-3,2.4800003,,,,,58.371912688E-3,2.6400001,,,,,58.371912688E-3,2.0400002,,,,,58.371912688E-3,2.1200001,,,,,58.371912688E-3,40.00000283E-3,,,,,58.371912688E-3,120.0000048E-3,
,,,58.410312980E-3,1.1600001,,,,,58.410312980E-3,1.0800000,,,,,58.410312980E-3,2.72000027,,,,,58.410312980E-3,2.6400001,,,,,58.410312980E-3,2.2000000,,,,,58.410312980E-3,2.0400002,,,,,58.410312980E-3,200.00001788E-3,,,,,58.410312980E-3,120.0000048E-3,
,,,58.448716998E-3,920.000076294E-3,,,,,58.448716998E-3,1.0800000,,,,,58.448716998E-3,2.4800003,,,,,58.448716998E-3,2.5600002,,,,,58.448716998E-3,2.0400002,,,,,58.448716998E-3,2.0400002,,,,,58.448716998E-3,40.00000283E-3,,,,,58.448716998E-3,40.00000283E-3,
,,,58.487117290E-3,1.1600001,,,,,58.487117290E-3,1.0000001,,,,,58.487117290E-3,2.72000027,,,,,58.487117290E-3,2.5600002,,,,,58.487117290E-3,2.2000000,,,,,58.487117290E-3,2.0400002,,,,,58.487117290E-3,200.00001788E-3,,,,,58.487117290E-3,120.0000048E-3,
,,,58.525521308E-3,920.000076294E-3,,,,,58.525521308E-3,1.0800000,,,,,58.525521308E-3,2.4800003,,,,,58.525521308E-3,2.6400001,,,,,58.525521308E-3,2.0400002,,,,,58.525521308E-3,2.1200001,,,,,58.525521308E-3,40.00000283E-3,,,,,58.525521308E-3,120.0000048E-3,
,,,58.563925326E-3,1.0800000,,,,,58.563925326E-3,1.0000001,,,,,58.563925326E-3,2.72000027,,,,,58.563925326E-3,2.6400001,,,,,58.563925326E-3,2.2000000,,,,,58.563925326E-3,2.1200001,,,,,58.563925326E-3,200.00001788E-3,,,,,58.563925326E-3,120.0000048E-3,
,,,58.602325618E-3,920.000076294E-3,,,,,58.602325618E-3,1.0000001,,,,,58.602325618E-3,2.4800003,,,,,58.602325618E-3,2.6400001,,,,,58.602325618E-3,2.0400002,,,,,58.602325618E-3,2.1200001,,,,,58.602325618E-3,40.00000283E-3,,,,,58.602325618E-3,200.00001788E-3,
,,,58.640729636E-3,1.0800000,,,,,58.640729636E-3,1.0000001,,,,,58.640729636E-3,2.72000027,,,,,58.640729636E-3,2.5600002,,,,,58.640729636E-3,2.2000000,,,,,58.640729636E-3,2.0400002,,,,,58.640729636E-3,200.00001788E-3,,,,,58.640729636E-3,120.0000048E-3,
,,,58.679129928E-3,920.000076294E-3,,,,,58.679129928E-3,1.0000001,,,,,58.679129928E-3,2.4800003,,,,,58.679129928E-3,2.6400001,,,,,58.679129928E-3,2.0400002,,,,,58.679129928E-3,2.0400002,,,,,58.679129928E-3,40.00000283E-3,,,,,58.679129928E-3,120.0000048E-3,
,,,58.717533946E-3,1.0800000,,,,,58.717533946E-3,1.0000001,,,,,58.717533946E-3,2.72000027,,,,,58.717533946E-3,2.5600002,,,,,58.717533946E-3,2.2000000,,,,,58.717533946E-3,2.1200001,,,,,58.717533946E-3,200.00001788E-3,,,,,58.717533946E-3,120.0000048E-3,
,,,58.755937964E-3,920.000076294E-3,,,,,58.755937964E-3,1.0000001,,,,,58.755937964E-3,2.4800003,,,,,58.755937964E-3,2.6400001,,,,,58.755937964E-3,2.0400002,,,,,58.755937964E-3,2.1200001,,,,,58.755937964E-3,40.00000283E-3,,,,,58.755937964E-3,120.0000048E-3,
,,,58.794338256E-3,1.0800000,,,,,58.794338256E-3,920.000076294E-3,,,,,58.794338256E-3,2.72000027,,,,,58.794338256E-3,2.5600002,,,,,58.794338256E-3,2.2000000,,,,,58.794338256E-3,2.1200001,,,,,58.794338256E-3,200.00001788E-3,,,,,58.794338256E-3,120.0000048E-3,
,,,58.832742274E-3,920.000076294E-3,,,,,58.832742274E-3,1.0000001,,,,,58.832742274E-3,2.4800003,,,,,58.832742274E-3,2.6400001,,,,,58.832742274E-3,2.0400002,,,,,58.832742274E-3,2.0400002,,,,,58.832742274E-3,40.00000283E-3,,,,,58.832742274E-3,120.0000048E-3,
,,,58.871142566E-3,1.0800000,,,,,58.871142566E-3,1.0000001,,,,,58.871142566E-3,2.72000027,,,,,58.871142566E-3,2.6400001,,,,,58.871142566E-3,2.2000000,,,,,58.871142566E-3,2.1200001,,,,,58.871142566E-3,200.00001788E-3,,,,,58.871142566E-3,120.0000048E-3,
,,,58.909546584E-3,920.000076294E-3,,,,,58.909546584E-3,1.0000001,,,,,58.909546584E-3,2.4800003,,,,,58.909546584E-3,2.6400001,,,,,58.909546584E-3,2.0400002,,,,,58.909546584E-3,2.1200001,,,,,58.909546584E-3,40.00000283E-3,,,,,58.909546584E-3,120.0000048E-3,
,,,58.947946876E-3,1.0800000,,,,,58.947946876E-3,1.0000001,,,,,58.947946876E-3,2.72000027,,,,,58.947946876E-3,2.6400001,,,,,58.947946876E-3,2.2000000,,,,,58.947946876E-3,2.1200001,,,,,58.947946876E-3,200.00001788E-3,,,,,58.947946876E-3,120.0000048E-3,
,,,58.986350894E-3,840.000033379E-3,,,,,58.986350894E-3,1.0000001,,,,,58.986350894E-3,2.4800003,,,,,58.986350894E-3,2.6400001,,,,,58.986350894E-3,2.0400002,,,,,58.986350894E-3,2.1200001,,,,,58.986350894E-3,40.00000283E-3,,,,,58.986350894E-3,120.0000048E-3,
,,,59.024754912E-3,1.0800000,,,,,59.024754912E-3,1.0000001,,,,,59.024754912E-3,2.72000027,,,,,59.024754912E-3,2.6400001,,,,,59.024754912E-3,2.2000000,,,,,59.024754912E-3,2.1200001,,,,,59.024754912E-3,200.00001788E-3,,,,,59.024754912E-3,120.0000048E-3,
,,,59.063155204E-3,840.000033379E-3,,,,,59.063155204E-3,1.0000001,,,,,59.063155204E-3,2.4800003,,,,,59.063155204E-3,2.6400001,,,,,59.063155204E-3,2.0400002,,,,,59.063155204E-3,2.1200001,,,,,59.063155204E-3,40.00000283E-3,,,,,59.063155204E-3,40.00000283E-3,
,,,59.101559222E-3,1.0800000,,,,,59.101559222E-3,1.0000001,,,,,59.101559222E-3,2.72000027,,,,,59.101559222E-3,2.6400001,,,,,59.101559222E-3,2.2000000,,,,,59.101559222E-3,2.1200001,,,,,59.101559222E-3,200.00001788E-3,,,,,59.101559222E-3,120.0000048E-3,
,,,59.139959514E-3,840.000033379E-3,,,,,59.139959514E-3,1.0000001,,,,,59.139959514E-3,2.4800003,,,,,59.139959514E-3,2.5600002,,,,,59.139959514E-3,2.0400002,,,,,59.139959514E-3,2.1200001,,,,,59.139959514E-3,40.00000283E-3,,,,,59.139959514E-3,120.0000048E-3,
,,,59.178363532E-3,1.0800000,,,,,59.178363532E-3,1.0000001,,,,,59.178363532E-3,2.72000027,,,,,59.178363532E-3,2.6400001,,,,,59.178363532E-3,2.2000000,,,,,59.178363532E-3,2.1200001,,,,,59.178363532E-3,200.00001788E-3,,,,,59.178363532E-3,120.0000048E-3,
,,,59.216767550E-3,840.000033379E-3,,,,,59.216767550E-3,1.0000001,,,,,59.216767550E-3,2.4800003,,,,,59.216767550E-3,2.5600002,,,,,59.216767550E-3,2.0400002,,,,,59.216767550E-3,2.1200001,,,,,59.216767550E-3,40.00000283E-3,,,,,59.216767550E-3,120.0000048E-3,
,,,59.255167842E-3,1.0800000,,,,,59.255167842E-3,1.0000001,,,,,59.255167842E-3,2.72000027,,,,,59.255167842E-3,2.5600002,,,,,59.255167842E-3,2.2000000,,,,,59.255167842E-3,2.1200001,,,,,59.255167842E-3,200.00001788E-3,,,,,59.255167842E-3,120.0000048E-3,
,,,59.293571860E-3,840.000033379E-3,,,,,59.293571860E-3,1.0000001,,,,,59.293571860E-3,2.4800003,,,,,59.293571860E-3,2.5600002,,,,,59.293571860E-3,2.0400002,,,,,59.293571860E-3,2.1200001,,,,,59.293571860E-3,40.00000283E-3,,,,,59.293571860E-3,120.0000048E-3,
,,,59.331972152E-3,1.0800000,,,,,59.331972152E-3,1.0000001,,,,,59.331972152E-3,2.72000027,,,,,59.331972152E-3,2.6400001,,,,,59.331972152E-3,2.2000000,,,,,59.331972152E-3,2.1200001,,,,,59.331972152E-3,200.00001788E-3,,,,,59.331972152E-3,120.0000048E-3,
,,,59.370376170E-3,840.000033379E-3,,,,,59.370376170E-3,1.0000001,,,,,59.370376170E-3,2.4800003,,,,,59.370376170E-3,2.6400001,,,,,59.370376170E-3,2.0400002,,,,,59.370376170E-3,2.1200001,,,,,59.370376170E-3,40.00000283E-3,,,,,59.370376170E-3,120.0000048E-3,
,,,59.408780187E-3,1.0800000,,,,,59.408780187E-3,920.000076294E-3,,,,,59.408780187E-3,2.72000027,,,,,59.408780187E-3,2.6400001,,,,,59.408780187E-3,2.2800002,,,,,59.408780187E-3,2.1200001,,,,,59.408780187E-3,200.00001788E-3,,,,,59.408780187E-3,40.00000283E-3,
,,,59.447180480E-3,840.000033379E-3,,,,,59.447180480E-3,920.000076294E-3,,,,,59.447180480E-3,2.4800003,,,,,59.447180480E-3,2.5600002,,,,,59.447180480E-3,2.0400002,,,,,59.447180480E-3,2.1200001,,,,,59.447180480E-3,40.00000283E-3,,,,,59.447180480E-3,120.0000048E-3,
,,,59.485584497E-3,1.0800000,,,,,59.485584497E-3,920.000076294E-3,,,,,59.485584497E-3,2.72000027,,,,,59.485584497E-3,2.6400001,,,,,59.485584497E-3,2.2000000,,,,,59.485584497E-3,2.1200001,,,,,59.485584497E-3,200.00001788E-3,,,,,59.485584497E-3,120.0000048E-3,
,,,59.523984790E-3,840.000033379E-3,,,,,59.523984790E-3,920.000076294E-3,,,,,59.523984790E-3,2.4800003,,,,,59.523984790E-3,2.5600002,,,,,59.523984790E-3,2.0400002,,,,,59.523984790E-3,2.1200001,,,,,59.523984790E-3,40.00000283E-3,,,,,59.523984790E-3,120.0000048E-3,
,,,59.562388808E-3,1.0000001,,,,,59.562388808E-3,920.000076294E-3,,,,,59.562388808E-3,2.72000027,,,,,59.562388808E-3,2.6400001,,,,,59.562388808E-3,2.2000000,,,,,59.562388808E-3,2.1200001,,,,,59.562388808E-3,200.00001788E-3,,,,,59.562388808E-3,120.0000048E-3,
,,,59.600792825E-3,840.000033379E-3,,,,,59.600792825E-3,1.0000001,,,,,59.600792825E-3,2.4800003,,,,,59.600792825E-3,2.6400001,,,,,59.600792825E-3,2.0400002,,,,,59.600792825E-3,2.1200001,,,,,59.600792825E-3,40.00000283E-3,,,,,59.600792825E-3,120.0000048E-3,
,,,59.639193118E-3,1.0000001,,,,,59.639193118E-3,1.0000001,,,,,59.639193118E-3,2.72000027,,,,,59.639193118E-3,2.6400001,,,,,59.639193118E-3,2.2000000,,,,,59.639193118E-3,2.1200001,,,,,59.639193118E-3,200.00001788E-3,,,,,59.639193118E-3,120.0000048E-3,
,,,59.677597135E-3,840.000033379E-3,,,,,59.677597135E-3,920.000076294E-3,,,,,59.677597135E-3,2.4800003,,,,,59.677597135E-3,2.6400001,,,,,59.677597135E-3,2.0400002,,,,,59.677597135E-3,2.1200001,,,,,59.677597135E-3,40.00000283E-3,,,,,59.677597135E-3,200.00001788E-3,
,,,59.715997428E-3,1.0000001,,,,,59.715997428E-3,920.000076294E-3,,,,,59.715997428E-3,2.72000027,,,,,59.715997428E-3,2.6400001,,,,,59.715997428E-3,2.2800002,,,,,59.715997428E-3,2.1200001,,,,,59.715997428E-3,200.00001788E-3,,,,,59.715997428E-3,40.00000283E-3,
,,,59.754401445E-3,840.000033379E-3,,,,,59.754401445E-3,920.000076294E-3,,,,,59.754401445E-3,2.4800003,,,,,59.754401445E-3,2.6400001,,,,,59.754401445E-3,2.0400002,,,,,59.754401445E-3,2.1200001,,,,,59.754401445E-3,40.00000283E-3,,,,,59.754401445E-3,120.0000048E-3,
,,,59.792805463E-3,1.0000001,,,,,59.792805463E-3,920.000076294E-3,,,,,59.792805463E-3,2.72000027,,,,,59.792805463E-3,2.5600002,,,,,59.792805463E-3,2.2800002,,,,,59.792805463E-3,2.1200001,,,,,59.792805463E-3,200.00001788E-3,,,,,59.792805463E-3,120.0000048E-3,
,,,59.831205755E-3,840.000033379E-3,,,,,59.831205755E-3,920.000076294E-3,,,,,59.831205755E-3,2.4800003,,,,,59.831205755E-3,2.5600002,,,,,59.831205755E-3,2.0400002,,,,,59.831205755E-3,2.2000000,,,,,59.831205755E-3,40.00000283E-3,,,,,59.831205755E-3,120.0000048E-3,
